"id","name","province_id","county_id","sector_id","code"
"1572","ششطراز","11","163","395","0929010001"
"1575","شعبجره","21","227","1098","0805030003"
"1576","شعبه","11","212","179","0927010002"
"1577","شعیبیه شرقی","13","277","396","0612030001"
"1578","شعیبیه غربی","13","277","396","0612030002"
"1579","شلال دشتگل","13","45","753","0621030001"
"1580","شلاهی","13","1","757","0601020003"
"1583","شمس آباد","13","183","765","0608020002"
"1584","شمس آباد","28","19","977","001020006"
"1585","شمشیر","22","107","902","0503020001"
"1587","شناتال","2","255","511","0405020003"
"1589","شورآب","17","25","817","0717010002"
"1591","شوراب تنگزی","9","353","703","1406020001"
"1592","شوردشت","30","443","391","1304050003"
"1594","شورم","23","381","325","1709020001"
"1595","شورو","16","225","506","1105040002"
"1597","شوسف","10","429","398","2905010001"
"1598","شوقان","12","129","173","2803020001"
"1599","شوهان","6","400","633","1608010002"
"1600","شوی","20","62","860","1201020001"
"1603","شهدا","31","414","1020","2106010002"
"1604","شهرآباد","8","315","691","2314020002"
"1607","شهرک","3","103","32","2406040002"
"161","اشن","4","419","1042","1014030001"
"1610","شهریاری","9","353","264","1406030002"
"1611","شهمردی","29","266","95","2212010002"
"1614","شهیدآباد","18","15","855","2606010003"
"1618","شیتاب","23","379","1038","1708020001"
"1622","شیخ موسی","24","13","916","2708020002"
"1624","شیدا","9","79","406","1409020001"
"1625","شیرآباد","16","120","550","1121030002"
"1629","شیرکوه","31","119","1017","2103020002"
"1630","شیرنگ","24","295","498","2703020002"
"1631","شیروان","26","71","947","1502020002"
"1633","شیرین سو","12","384","573","2806020002"
"1634","شیرین سو","30","335","407","1305030001"
"1636","شیرینو","7","346","370","1806030002"
"1637","شیوانات","14","155","41","1903010001"
"1639","صاحب","20","252","326","1203010005"
"164","اشیان","4","378","614","1012030001"
"1640","صادقیه","4","419","617","1014020002"
"1641","صالح آباد","8","94","539","2319010002"
"1643","صالح آباد","30","93","410","1307030002"
"1646","صایین قلعه","14","18","779","1901030005"
"1647","صحت آباد","5","34","619","3005010001"
"165","اصلاندوز شرقی","3","38","585","2411010003"
"1652","صدرآباد","31","414","1060","2106020002"
"1654","صفاییه","4","419","617","1014020003"
"1656","صفی آباد","12","30","72","2801010002"
"1657","صلخ","29","323","215","2204040002"
"1658","صلوات","3","395","580","2404040002"
"166","اصلاندوز غربی","3","38","585","2411010001"
"1665","طارم","29","149","996","2208020002"
"1666","طارند بالا","8","112","175","2318020002"
"1669","طاقانک","9","281","701","1402020003"
"1670","طالخونچه","4","386","615","1017010001"
"1672","طاهری","7","346","370","1806030001"
"1673","طبر","12","129","173","2803020002"
"1675","طبس مسینا","10","181","533","2902020001"
"1678","طرق رود","4","421","618","1015010003"
"168","افرینه","26","109","1030","1508020001"
"1680","طرود","15","270","790","2003030003"
"1681","طرهان شرقی","26","352","422","1506020002"
"1682","طرهان غربی","26","352","422","1506020003"
"1683","طریق الاسلام","30","428","1010","1303020002"
"1684","طسوج","7","186","397","1804030002"
"1686","طغامین","20","98","480","1202020001"
"162","اشنویه جنوبی","2","36","1059","0413020001"
"163","اشنویه شمالی","2","36","657","0413010001"
"167","اطاقور","25","380","39","0110020001"
"1593","شورکات جنوبی","1","31","57","0322010001"
"1596","شوریچه","17","251","837","0725020002"
"1601","شوییل","25","219","282","0107020004"
"1602","شهدا","27","96","1097","0204040002"
"1605","شهرآباد","11","69","401","0923030002"
"1606","شهرستانه","11","179","1072","0907040002"
"1608","شهرک","1","5","1031","0321020001"
"1609","شهرمیان","17","39","819","0703020004"
"1612","شهی","13","183","403","0608040005"
"1613","شهیدآباد","17","158","1028","0718010001"
"1615","شهیدآباد","27","55","100","0202010004"
"1616","شهیدمدرس","13","277","771","0612020003"
"1617","شیان","22","32","901","0501030006"
"1619","شیخ درآباد","1","413","651","0310040002"
"1620","شیخ عامر","17","375","193","0715050002"
"1621","شیخ فضل اله نوری","27","426","92","0214010003"
"1623","شیخ نشین","25","382","382","0116010002"
"1626","شیرامین","1","5","222","0321030001"
"1627","شیرجوپشت","25","376","292","0111040002"
"1628","شیرز","22","438","117","0511010002"
"1632","شیرین دره","11","328","736","0913030003"
"1635","شیرینک","21","70","538","0810030002"
"1638","شیوه سر","22","107","76","0503010003"
"1642","صالح آباد","11","285","733","0940010002"
"1644","صالحان","28","165","980","004010006"
"1645","صایین","1","239","644","0305010005"
"1648","صحرا","11","69","48","0923010002"
"1649","صحرارود","17","309","840","0708030002"
"1650","صحرای باغ","17","373","411","0711080001"
"1651","صحنه","22","286","909","0510020003"
"1655","صفاییه","11","224","730","0935010002"
"1659","صوغان","21","24","414","0823020001"
"1660","صومای جنوبی","2","26","416","0401030002"
"1661","صومای شمالی","2","26","416","0401030003"
"1662","صیدون جنوبی","13","59","417","0615030002"
"1663","صیدون شمالی","13","59","417","0615030004"
"1664","ضیابر","25","287","939","0108020001"
"1667","طاغنکوه جنوبی","11","316","420","0933020002"
"1668","طاغنکوه شمالی","11","316","420","0933020001"
"1671","طاهرگوراب","25","287","939","0108020002"
"1674","طبس","11","173","1073","0938030001"
"1676","طراح","13","150","544","0625020001"
"1677","طرازناهید","28","236","984","006030002"
"1679","طرقبه","11","102","421","0932010001"
"1685","طسوج","17","348","423","0728020001"
"1687","طغرل الجرد","21","351","424","0814010002"
"1688","طلاتپه","2","26","1056","0401050001"
"1689","طور","27","267","139","0226020002"
"1691","طیبی سرحدی شرقی","23","355","189","1702020003"
"1692","طیبی سرحدی غربی","23","355","189","1702020004"
"1693","طیبی گرمسیری جنوبی","23","355","364","1702070002"
"1694","طیبی گرمسیری شمالی","23","379","899","1708010001"
"1695","عالی طیب","23","379","899","1708010002"
"17","آبعلی","8","191","298","2302030001"
"1701","عرب داغ","24","342","136","2709030002"
"1702","عربخانه","10","429","398","2905010002"
"1705","عسگریه","8","112","685","2318010002"
"1706","عسلویه","7","294","680","1810010001"
"1707","عشایر","4","306","610","1007010005"
"171","افشاریه","18","113","234","2602020001"
"1710","عظیمیه","8","221","689","2303040003"
"1711","عقدا","31","22","426","2101030001"
"172","افین","10","232","321","2909020001"
"1722","علی اباد","31","119","1017","2103020003"
"1723","علی جمال","10","76","706","2908010001"
"1724","علیا","4","21","595","1001010003"
"1726","علیشروان","6","53","376","1601040002"
"1727","علیصدر","30","335","534","1305010001"
"173","اقبال شرقی","18","322","858","2603050001"
"1731","عنبران","3","425","431","2408030001"
"1732","عوالان","20","334","1034","1208020003"
"1734","غربی","3","20","152","2401060001"
"1736","غلامان","12","201","432","2808020001"
"1737","غنی آباد","8","221","689","2303040002"
"1738","غنی بیگلو","14","230","317","1904020005"
"174","اقبال غربی","18","322","858","2603050002"
"1740","غیناب","10","243","711","2903010003"
"1741","فارغان","29","149","434","2208010002"
"1742","فاروج","12","298","749","2805020003"
"1743","فاریاب","29","216","998","2207020003"
"175","اک","18","113","30","2602010001"
"1750","فتح آباد","31","151","1018","2109010002"
"1751","فتویه","29","74","990","2209020002"
"1752","فجر","24","371","926","2706040003"
"1753","فجر","31","448","1021","2105030002"
"1754","فخررود","10","181","468","2902010001"
"1757","فراغه","31","16","1012","2107020002"
"1758","فراغی","24","118","918","2702020002"
"1759","فرامرزان","29","74","176","2209010002"
"176","اکبرآباد","16","447","450","1111020002"
"1762","فرخ آباد","5","304","1026","3006020002"
"1763","فردو","19","327","520","2501040001"
"1764","فردوس","8","282","182","2309030002"
"1767","فردیس","5","304","622","3006010001"
"1768","فرسش","26","41","78","1501060002"
"177","الغچین","23","145","895","1706010002"
"1771","فروان","15","6","521","2006020002"
"1773","فرومد","15","410","793","2007010002"
"1774","فرون آباد","8","106","684","2313020002"
"1779","فشارود","10","99","707","2901040004"
"178","القورات","10","99","707","2901040001"
"1782","فضل","30","428","314","1303030001"
"1783","فلارد","9","377","441","1404010002"
"1784","فندرسک جنوبی","24","206","442","2711010001"
"1785","فندرسک شمالی","24","206","442","2711010002"
"1786","فنوج","16","311","808","1119010001"
"170","افشار","2","122","661","0412010001"
"1690","طولارود","25","291","940","0104030003"
"1696","عبا س  شرقی","1","73","150","0313010003"
"1697","عباس غربی","1","73","150","0313010004"
"1698","عبدلیه شرقی","13","204","767","0619010001"
"1699","عبدلیه غربی","13","204","767","0619010002"
"1700","عثمانوند","22","339","448","0502030003"
"1703","عزیزآباد","21","420","891","0821010002"
"1704","عزیزک","27","56","112","0216030002"
"1708","عشرستاق","27","96","1097","0204040003"
"1709","عشق آباد","11","432","1045","0917050002"
"1713","عقیلی شمالی","13","359","427","0620010002"
"1714","علامرودشت","17","375","428","0715040002"
"1715","علویه","17","137","483","0704030001"
"1716","علی آباد","1","440","653","0311020003"
"1717","علی آباد","17","161","829","0734010003"
"1718","علی آباد","21","296","883","0812010003"
"1719","علی آباد","27","317","969","0210020004"
"1720","علی آباد زیبا کنار","25","211","564","0105040002"
"1721","علی آبادملک","17","25","817","0717010003"
"1725","علیشار","28","228","232","0010010002"
"1728","عمادده","17","373","411","0711080002"
"1729","عناقچه","13","63","760","0624010002"
"1730","عنبر","13","394","430","0613050001"
"1733","غرب کارون","13","160","764","0607010003"
"1735","غزالی","11","432","1045","0917050003"
"1739","غیزانیه","13","49","433","0603050002"
"1744","فال","17","406","542","0721010003"
"1745","فامور","17","331","163","0710010003"
"1746","فتح آباد","17","329","842","0720020001"
"1747","فتح آباد","17","348","423","0728020002"
"1749","فتح آباد","22","324","910","0506020003"
"1755","فداغ","17","361","846","0727010001"
"1756","فدشکوییه","17","309","404","0708020001"
"1760","فرح آباد جنوبی","27","233","294","0207070002"
"1761","فرح آباد شمالی","27","233","294","0207070001"
"1765","فردوس","21","138","31","0803060002"
"1766","فردوس","21","214","438","0804050002"
"1769","فرمشکان","17","348","844","0728010001"
"1770","فرمهین","28","302","986","0013010001"
"1772","فروغن","11","237","286","0908050002"
"1775","فریم","27","233","265","0207020002"
"1776","فریمان","11","308","734","0922020003"
"1777","فسارود","17","175","439","0705060001"
"1778","فش","22","347","912","0507010002"
"1780","فشک","28","302","986","0013010002"
"1781","فضل","11","432","743","0917040003"
"1787","فورگ","17","175","444","0705040002"
"1788","فولادلوی جنوبی","3","20","1095","2401040001"
"1789","فولادلوی شمالی","3","20","1095","2401040002"
"1791","فهرج","31","448","1021","2105030003"
"1795","فیروزآباد","26","253","447","1509010001"
"1796","فیروزبهرام","8","33","209","2310010002"
"18","آبکش","7","197","80","1805010003"
"180","الموت بالا","18","322","288","2603020001"
"1801","فیلستان","8","106","684","2313020003"
"1802","فین","29","82","449","2202030002"
"1804","قاضی","12","384","357","2806010002"
"1808","قاقازان شرقی","18","113","857","2602040001"
"1809","قاقازان غربی","18","113","857","2602040002"
"181","الموت پایین","18","322","288","2603020002"
"1810","قاهان","19","327","240","2501020002"
"1811","قایدرحمت","26","157","305","1503050003"
"1812","قایم آباد","8","282","690","2309020006"
"1813","قایم آباد","16","434","408","1115020001"
"1814","قاین","10","318","713","2904020002"
"1817","قراتوره","20","199","863","1207020005"
"1819","قراولان","24","358","569","2714020001"
"1820","قرق","24","362","108","2705030002"
"1821","قرقری","16","447","450","1111020001"
"1824","قره بلاغ","14","254","68","1910020002"
"1826","قره بیشه","4","305","319","1006040002"
"1827","قره پشتلوبالا","14","230","451","1904060001"
"1828","قره پشتلوپایین","14","230","451","1904060002"
"183","المهدی","30","398","183","1302010001"
"1831","قره سو","3","395","1027","2404030001"
"1835","قره سو شرقی","24","118","368","2702030002"
"1836","قره سو غربی","24","118","368","2702030001"
"1843","قزقانچای","8","315","19","2314010002"
"1844","قزل آلان","24","368","537","2713020002"
"1846","قزل گچیلو","14","385","786","1909020004"
"185","الوارس","3","249","589","2410010002"
"1851","قشلاق جنوبی","3","101","455","2402020001"
"1852","قشلاق جیتو","8","320","693","2321010001"
"1853","قشلاق شرقی","3","101","455","2402020002"
"1854","قشلاق غربی","3","38","77","2411020002"
"1855","قشلاقات افشار","14","155","41","1903010002"
"1858","قصلان","20","321","350","1205030001"
"186","الوند","14","159","782","1907010001"
"1863","قلایی","26","253","447","1509010002"
"1864","قلتوق","14","230","783","1904050011"
"1866","قلعه","6","146","306","1604050002"
"1871","قلعه جوق","14","385","53","1909010002"
"1876","قلعه زری","10","172","174","2910020003"
"1879","قلعه قاضی","29","82","461","2202060002"
"188","الوندکوه شرقی","30","443","1011","1304070002"
"1880","قلعه قافه","24","417","928","2707040002"
"1882","قلعه مظفری","26","253","953","1509020002"
"1883","قلعه میران","24","206","919","2711020003"
"1884","قلعه نو","8","221","462","2303060001"
"184","الند","2","174","413","0403030001"
"187","الوند","22","324","910","0506020001"
"1790","فهرج","21","313","885","0819010002"
"1792","فهلیان","17","401","850","0713030008"
"1793","فیرورق جنوبی","2","174","445","0403060002"
"1794","فیرورق شمالی","2","174","445","0403060001"
"1797","فیروزجاه","27","55","99","0202030002"
"1798","فیروزه","11","316","735","0933010002"
"1799","فیشور","17","47","820","0736010001"
"1800","فیضیه","27","55","956","0202020002"
"1803","قاسم آباد","21","214","877","0804020012"
"1805","قاضی جهان","1","5","222","0321030003"
"1806","قافلانکوه شرقی","1","413","471","0310020001"
"1807","قافلانکوه غربی","1","413","651","0310040003"
"1815","قبله ای","13","183","765","0608020003"
"1816","قبله داغی","1","5","222","0321030002"
"1818","قرانقو","1","440","653","0311020004"
"1822","قره باشلو","11","179","188","0907010001"
"1825","قره بلاغ","17","309","394","0708010002"
"1829","قره چای","28","236","984","006030003"
"1830","قره چمن","17","283","21","0707060002"
"1832","قره سو","2","174","664","0403020007"
"1833","قره سو","2","383","669","0406040005"
"1834","قره سو","22","339","911","0502040004"
"1837","قره طغان","27","424","974","0219010002"
"1838","قره قویون جنوبی","2","278","453","0417010002"
"1839","قره قویون شمالی","2","278","668","0417020001"
"1840","قره کهریز","28","269","454","007040001"
"1841","قره ناز","1","389","648","0306020005"
"1842","قریه الخیر","17","175","177","0705050002"
"1845","قزل اوزن","1","413","651","0310040004"
"1847","قزوینه","22","347","912","0507010005"
"1848","قشلاق","1","48","443","0302050001"
"1849","قشلاق","1","343","4","0315030003"
"1850","قشلاق","17","158","828","0718020002"
"1856","قصبه شرقی","11","237","731","0908070002"
"1859","قطب آباد","17","137","483","0704030002"
"1860","قطرویه","17","430","457","0714040002"
"1861","قطور","2","174","458","0403050002"
"1862","قلات","17","47","114","0736020002"
"1865","قلخانی","22","176","552","0513010001"
"1867","قلعه","21","402","890","0813010001"
"1868","قلعه بالا","11","333","436","0914050002"
"1869","قلعه بیابان","17","175","177","0705050001"
"1870","قلعه تل","13","59","759","0615020003"
"1872","قلعه چنعان","13","330","772","0627010002"
"1873","قلعه حمام","11","285","733","0940010003"
"1874","قلعه خواجه","13","45","753","0621030002"
"1875","قلعه دره سی","2","383","669","0406040003"
"1877","قلعه شاهین","22","244","460","0504020001"
"1878","قلعه عسگر","21","70","563","0810020001"
"1881","قلعه گنج","21","326","886","0816020001"
"1885","قلعه هاشم","18","91","381","2601030002"
"1886","قلقل رود","30","125","463","1301010001"
"1888","قمبوان","4","194","605","1021010002"
"1889","قمرود","19","327","859","2501030002"
"189","الوندکوه غربی","30","443","1011","1304070003"
"1891","قنوات","19","327","859","2501030003"
"1893","قوری چای","20","195","862","1210010003"
"1898","قوشخانه بالا","12","284","466","2804030001"
"1899","قوشخانه پایین","12","284","466","2804030002"
"19","آبگرم","18","15","5","2606020001"
"1900","قهاب جنوبی","4","37","596","1002030004"
"1901","قهاب رستاق","15","177","47","2001010001"
"1902","قهاب شمالی","4","37","596","1002030005"
"1903","قهاب صرصر","15","177","47","2001010002"
"1904","قهرود","4","332","465","1010020002"
"1905","قهستان","10","181","468","2902010002"
"1906","قهفرخ","9","281","437","1402060001"
"191","اله آباد","31","448","304","2105040001"
"1910","کارزان","6","265","470","1609020002"
"1911","کارواندر","16","152","798","1103010004"
"1916","کاکاشرف","26","157","949","1503060007"
"1917","کاکان","23","90","894","1701030005"
"1918","کاکاوندشرقی","26","188","472","1504010003"
"1919","کاکاوندغربی","26","188","472","1504010004"
"1920","کاکی","7","186","473","1804010002"
"1926","کانی سور","20","62","1068","1201030001"
"1927","کانی شیرین","20","199","484","1207010003"
"1928","کاوه آهنگر","4","139","601","1020020001"
"193","امام","20","252","43","1203040001"
"1930","کاهشنگ","10","99","707","2901040005"
"1931","کبگان","7","186","473","1804010003"
"1932","کبگیان","23","90","477","1701050002"
"1934","کبوترسرخ","4","139","601","1020020002"
"1936","کبیرکوه","6","400","529","1608020002"
"1938","کتول","24","295","920","2703010002"
"194","امامزاده آقاعلی عباس","4","421","45","1015020001"
"1941","کچو","4","21","595","1001010004"
"1943","کذاب","31","35","239","2108010001"
"1946","کرارج","4","37","596","1002030006"
"1947","کرانی","20","98","480","1202020002"
"1948","کرچمبوجنوبی","4","86","482","1024020001"
"1949","کرچمبوشمالی","4","86","482","1024020002"
"195","امامزاده ابوطالب","8","208","688","2312020001"
"1951","کرزان رود","30","125","1004","1301020004"
"1952","کرسف","14","155","781","1903030006"
"1953","کرشت","8","108","107","2320010002"
"1954","کرغند","10","318","1080","2904030002"
"1957","کرکس","4","421","618","1015010004"
"1958","کرکوند","4","386","615","1017010003"
"1959","کرگان","29","416","102","2205050002"
"196","امامزاده جعفر","23","360","898","1703020001"
"1960","کرگاه شرقی","26","157","949","1503060006"
"1961","کرگاه غربی","26","157","949","1503060005"
"1963","کرند","10","76","706","2908010002"
"1964","کرند","24","371","250","2706020002"
"1965","کرون سفلی","4","127","486","1019010001"
"1966","کرون علیا","4","127","486","1019010002"
"1968","کریان","29","416","1001","2205030004"
"1969","کریم آباد","8","106","392","2313010003"
"197","امامزاده حمزه علی","9","72","91","1401040001"
"1974","کشتگان","16","240","94","1106050002"
"1975","کشکان جنوبی","26","147","388","1510020002"
"1976","کشکان شمالی","26","147","388","1510020001"
"1980","کشور","26","157","120","1503020004"
"1981","کشوری","6","53","625","1601030003"
"198","امامزاده سیدمحمود","13","183","403","0608040003"
"1887","قلندرآباد","11","308","464","0922010002"
"1890","قناتغستان","21","338","574","0808040001"
"1892","قوچان عتیق","11","328","736","0913030004"
"1894","قوری چای شرقی","1","140","642","0323020003"
"1895","قوری چای غربی","1","389","338","0306030003"
"1896","قوری قلعه","22","215","387","0514010001"
"1897","قوریگل","1","73","638","0313020003"
"1907","قیلاب","13","46","42","0602010002"
"1908","کاخک","11","369","469","0915030002"
"1909","کارده","11","396","741","0916050003"
"1912","کاری پی","27","55","562","0202050001"
"1913","کاریزان","11","116","1063","0906030002"
"1914","کاغذکنان شمالی","1","413","471","0310020002"
"1915","کاغذکنان مرکزی","1","413","471","0310020003"
"1921","کال","17","375","38","0715030002"
"1922","کالج","27","427","976","0215040003"
"1924","کامفیروزشمالی","17","392","476","0712070002"
"1925","کانی بازار","2","404","241","0407010001"
"1929","کاه","11","178","727","0939010001"
"1933","کبوترخان","21","214","877","0804020013"
"1935","کبودگنبد","11","340","738","0928020001"
"1937","کترا","27","123","1062","0205030002"
"1939","کته سر خمام","25","211","242","0105010004"
"1940","کجید","25","42","277","0113010003"
"1942","کدکن","11","117","479","0905050003"
"1944","کراب","11","237","731","0908070004"
"1945","کرات","11","114","718","0904020002"
"1950","کرخه","13","150","763","0625010001"
"1955","کرفتو","2","122","661","0412010003"
"1956","کرک ونارتیج","21","77","83","0802070002"
"1962","کرماجان","22","347","912","0507010003"
"1967","کره سنی","2","255","666","0405010005"
"1970","کزاز","28","269","985","007010007"
"1971","کسلیان","27","260","324","0208030002"
"1972","کسما","25","287","939","0108020003"
"1973","کشاور","2","271","487","0411020004"
"1978","کشکوییه","21","214","488","0804030003"
"1979","کشمیران","21","402","890","0813010002"
"1982","کشیت","21","338","535","0808030002"
"1985","کفش کنان","23","97","893","1705020002"
"1986","کلاترزان","20","259","491","1204040002"
"1987","کلاته های شرقی","15","410","793","2007010003"
"1988","کلاته های غربی","15","270","87","2003010002"
"199","امامزاده عبدالعزیز","4","37","168","1002060001"
"1998","کلان","6","54","312","1607010001"
"20","آبیدر","20","259","866","1204030001"
"2001","کلخوران","3","20","584","2401010007"
"2003","کلم","6","67","628","1610010001"
"2006","کله گان","16","240","156","1106010002"
"2007","کلیایی","30","29","134","1306020002"
"2011","کلین","8","221","440","2303020003"
"2013","کمازان سفلی","30","398","318","1302040001"
"2014","کمازان علیا","30","398","318","1302040002"
"2015","کمازان وسطی","30","398","318","1302040003"
"2016","کمال آباد","5","336","623","3001010003"
"2017","کمال رود","30","125","463","1301010002"
"2018","کمبل سلیمان","16","143","797","1102020004"
"2022","کنار رود","5","289","70","3004020002"
"2024","کناررودخانه","4","366","613","1011010002"
"2028","کنت","16","263","1094","1114020002"
"2031","کنگان","29","130","995","2206020003"
"2032","کنگور","24","342","922","2709020004"
"2037","کوخرد","29","74","504","2209030001"
"2038","کوری","7","133","675","1809020002"
"2039","کورین","16","225","506","1105040001"
"2040","کوسالان","20","250","864","1209020006"
"2042","کوشک","31","61","1015","2102020003"
"2045","کوشکنار","29","104","508","2211010002"
"2046","کولکنی","6","182","572","1602040001"
"2047","کوله","20","199","327","1207030003"
"2048","کوماسی","20","393","869","1206030003"
"2051","کوه خواجه","16","437","151","1116020002"
"2052","کوه دشت","4","332","1077","1010040002"
"2053","کوه دشت جنوبی","26","352","954","1506030001"
"2054","کوه دشت شمالی","26","352","954","1506030002"
"2055","کوه سرده","30","398","1009","1302030007"
"2057","کوه سفید","16","152","798","1103010005"
"2058","کوه شاه","29","149","18","2208030002"
"2059","کوه مره خامی","23","58","892","1707010002"
"2062","کوه یخاب","10","290","256","2911010002"
"2063","کوهپایه","4","332","612","1010030001"
"2066","کوهپایه شرقی","18","4","854","2604020002"
"2067","کوهپایه غربی","18","4","854","2604020003"
"2070","کوهسار","4","170","603","1004010003"
"2074","کوهستان","4","418","616","1013030003"
"201","امامزاده عبدالله شمالی","27","307","270","0223010001"
"202","امامزاده علی (ع)","17","226","280","0730020002"
"203","امامزاده محمد","17","331","237","0710060001"
"204","امان آباد","28","19","977","001020001"
"205","امجز","21","296","883","0812010001"
"206","املش جنوبی","25","42","929","0113020001"
"207","املش شمالی","25","42","929","0113020002"
"1983","کفترک","17","283","838","0707050008"
"1984","کفدهک","17","156","827","0729020001"
"1989","کلار آباد غربی","27","292","355","0224020002"
"1990","کلار شرقی","27","292","493","0224030001"
"1991","کلار غربی","27","292","493","0224030002"
"1992","کلاردشت شرقی","27","341","970","0228010001"
"1993","کلاردشت غربی","27","341","970","0228010002"
"1994","کلارستاق شرقی","27","142","961","0220020001"
"1995","کلارستاق غربی","27","142","961","0220020002"
"1996","کلاشگرد","21","299","884","0822010001"
"1997","کلاشی","22","134","494","0509040002"
"1999","کلبادشرقی","27","367","495","0222010001"
"2000","کلبادغربی","27","367","495","0222010002"
"2002","کلشتر","25","217","935","0106030003"
"2004","کله بوزشرقی","1","413","651","0310040005"
"2005","کله بوزغربی","1","413","651","0310040006"
"2009","کلیجان رستاق علیا","27","233","497","0207050002"
"2010","کلیشم","25","217","429","0106020003"
"2012","کمارج","17","331","501","0710020002"
"2019","کمهر","17","238","835","0706020002"
"2020","کمین","17","105","825","0723010002"
"2021","کنار تخته","17","331","501","0710020001"
"2023","کنارپروژ","2","255","666","0405010006"
"2025","کنارسر","25","211","503","0105030002"
"2026","کنارشهر","11","69","717","0923020001"
"2027","کناره","17","392","849","0712040008"
"2029","کندوان","1","413","502","0310030002"
"2030","کندوله","22","286","273","0510010003"
"2033","کنویست","11","396","741","0916050005"
"2034","کوار","17","348","844","0728010002"
"2035","کوت عبدالله","13","330","772","0627010001"
"2036","کوتک","21","356","888","0809040006"
"2041","کوشک","13","45","3","0621010002"
"2043","کوشک قاضی","17","309","840","0708030003"
"2044","کوشک هزار","17","100","824","0731010002"
"2049","کوه پناه","28","121","979","003020004"
"2050","کوه پنج","21","70","872","0810010003"
"2056","کوه سفید","11","354","739","0941010004"
"2060","کوه مره سرخی","17","283","21","0707060003"
"2061","کوه همایی","11","237","286","0908050003"
"2064","کوهپایه","11","69","717","0923020002"
"2068","کوهدشت شرقی","27","412","973","0225010001"
"2069","کوهدشت غربی","27","412","973","0225010002"
"2071","کوهسار","1","440","653","0311020005"
"2072","کوهسار","28","269","454","007040002"
"2073","کوهساران","27","317","969","0210020006"
"2075","کوهستان","1","293","459","0325010002"
"2076","کوهستان","17","175","283","0705020004"
"2077","کوهستان","21","218","155","0815010002"
"208","امیرآباد","20","334","1034","1208020001"
"2082","کوهک","16","240","1043","1106060001"
"2084","کوهگیر","18","322","419","2603040003"
"2086","کوهنانی","26","352","515","1506040002"
"2088","کوهین","30","335","1008","1305020005"
"2089","کویر","4","7","518","1018010002"
"2090","کویر","10","290","274","2911030002"
"2092","کویرات","4","7","518","1018010001"
"2094","کهدوییه","31","119","525","2103040002"
"2095","کهرویه","4","280","608","1009020004"
"2096","کهریزک","8","221","519","2303030002"
"2097","کهک","19","327","520","2501040002"
"2098","کهن آباد","15","6","521","2006020001"
"2099","کهنوک","16","152","55","1103030002"
"2100","کهورستان","29","164","997","2210020002"
"2101","کهیر","16","345","810","1109020002"
"2102","کهیری","16","433","12","1107060002"
"2104","کیارشرقی","9","357","704","1407010001"
"2105","کیارغربی","9","357","704","1407010002"
"2111","کیش","29","84","523","2203030002"
"2112","کیشکور","16","242","524","1123020001"
"2115","گابریک","29","130","995","2206020004"
"2116","گاریزات","31","119","525","2103040001"
"2117","گافر","29","75","526","2213030001"
"2119","گاماسیاب","30","428","1010","1303020005"
"212","اناران","6","196","631","1603020001"
"2120","گاوخونی","4","37","96","1002050002"
"2124","گاورود","20","334","1034","1208020004"
"2129","گتیج","16","311","528","1119020001"
"213","انارستان","7","133","301","1809010001"
"2132","گچی","6","400","529","1608020001"
"2133","گچین","29","82","992","2202040005"
"2134","گرجی","4","86","599","1024010002"
"2135","گرده","3","425","593","2408020003"
"2137","گرکن","4","386","530","1017020001"
"2138","گرکن شمالی","4","310","133","1008010002"
"2139","گرگان بوی","24","13","916","2708020003"
"2140","گرگین","20","98","480","1202020003"
"2144","گرمخان","12","65","532","2802050001"
"2145","گرمدره","5","336","623","3001010001"
"2147","گرمسیر","4","21","1039","1001030001"
"215","انجیرآب","24","362","924","2705020003"
"2151","گرو","24","417","512","2707050001"
"2152","گریت","26","157","120","1503020005"
"2153","گرین","30","428","314","1303030002"
"2154","گزور","16","242","1053","1123030002"
"2155","گزیک","10","181","533","2902020002"
"2157","گشت","16","240","805","1106040005"
"216","انجیرلو","3","101","586","2402010001"
"2163","گل تپه","20","252","326","1203010004"
"2164","گل تپه","30","335","534","1305010002"
"2166","گل گل","26","352","954","1506030003"
"2167","گلاب","4","332","82","1010050002"
"2168","گلابر","14","50","780","1906020002"
"2169","گلچیدر","20","393","347","1206020002"
"2170","گلخندان","8","108","107","2320010001"
"2172","گلسار","4","170","603","1004010001"
"2173","گلستان","4","310","467","1008030001"
"2174","گلستان","12","364","750","2807010001"
"2176","گلستان","24","358","569","2714020002"
"209","امیرآباد","21","24","414","0823020002"
"210","امیریه","28","19","977","001020002"
"211","اناج","28","168","452","0012010001"
"214","انارستان","17","331","843","0710040004"
"217","اندوهجرد","21","338","400","0808020001"
"2078","کوهستان","27","96","958","0204020001"
"2079","کوهستان","27","142","583","0220030002"
"2080","کوهستانی تالش","25","291","940","0104030004"
"2081","کوهسنگی","11","114","1046","0904030003"
"2083","کوهک","17","137","826","0704040002"
"2085","کوهمره","17","350","514","0733020001"
"2087","کوهنجان","17","251","516","0725010001"
"2091","کویر","11","163","395","0929010002"
"2093","کویرات","21","338","194","0808070002"
"2103","کیارس","13","359","773","0620020002"
"2106","کیاشهر","25","10","522","0102010002"
"2107","کیاکلا","27","267","966","0226010001"
"2108","کیبر","11","169","171","0919030002"
"2110","کیسم","25","10","931","0102020003"
"2113","کیوان","1","154","643","0326010002"
